-0,000601352580747672
0,00131001486552686
0,00272967226468999
0,00362282496938973
0,00398263204881367
0,00383075153517743
0,0032158491493419
0,00221017957872401
0,000904516878569027
-0,000598147328310236
-0,00218961586421747
-0,00376363138821129
-0,00522257692834002
-0,00648320506432664
-0,00748096883237757
-0,00817266473327709
-0,0085372597077963
-0,00857494369108181
-0,00830461084628648
-0,00776011020450249
-0,00698570711345909
-0,00603125129195934
-0,00494755077750619
-0,0037824041065242
-0,00257765115835055
-0,0013674762476493
-0,000178048610166955
0,00097156902673534
0,00206745758746647
0,00309815780790146
0,0040516808063931
0,00491266458272614
0,00566011406771922
0,00626609965232785
0,00669568363985689
0,00690820631679422
0,00685990718592029
0,00650769821604595
0,00581376115510587
0,00475052524180774
0,00330550768150349
0,00148547575853482
-0,000680579624105987
-0,0031400851617687
-0,00581743663416042
-0,00861659006447833
-0,0114256351548335
-0,0141231033496281
-0,0165855870478597
-0,0186961020942648
-0,0203525273013164
-0,0214754129128438
-0,0220144704147416
-0,0219531389209561
-0,0213107630337158
-0,0201421027243548
-0,0185341121511426
-0,0166001531287385
-0,0144720302855987
-0,0122904292311685
-0,0101944886395344
-0,00831132804944548
-0,00674637621373775
-0,0055752966891868
-0,00483819080530564
-0,00453658205829054
-0,00463346442919384
-0,00505644842561292
-0,00570378367837988
-0,0064527973228313
-0,0071700838160411
-0,00772263188998866
-0,00798899134795829
-0,00786957384847462
-0,00729524898168334
-0,00623353445900791
-0,00469187576650261
-0,00271774963910427
-0,000395586973505193
0,00215922783767873
0,00480878495554366
0,00740281150199548
0,00978973753938446
0,0118277675551953
0,0133950680183173
0,0143982648201135
0,014778594662701
0,0145152582228974
0,0136257622503242
0,0121632917208275
0,0102113997275342
0,00787652084211879
0,00527898472511232
0,00254331676159751
-0,000211347214130304
-0,00287993675740803
-0,0053785176319414
-0,00764921983675476
-0,00966268604842696
-0,0114179292676561
-0,012939718271685
-0,0142738230692234
-0,0154806312825084
-0,0166277750714305
-0,0177824763897161
-0,0190043212702265
-0,0203391125712868
-0,0218143321652887
-0,0234365798677201
-0,0251911633530754
-0,0270438091011249
-0,0289442679824389
-0,030831418221586
-0,0326393383306708
-0,0343037443076781
-0,0357681650782781
-0,0369892685348791
-0,0379408428326247
-0,0386160742485713
-0,0390279303200242
-0,0392076390047778
-0,0392014340708886
-0,0390658971402002
-0,0388623532324707
-0,0386508581481813
-0,0384843458093713
-0,0384034799557837
-0,0384326805668546
-0,0385776789368941
-0,0388248081316667
-0,0391420719744623
-0,039481871361178
-0,0397851170131311
-0,0399863364357883
-0,0400193007208391
-0,0398226607569955
-0,0393450948004965
-0,0385495279854969
-0,0374160825788187
-0,0359435454023244
-0,0341492829291272
-0,0320676809924276
-0,0297473206002879
-0,0272472113517124
-0,0246324792448216
-0,0219699397556721
-0,0193239774823315
-0,0167531023919914
-0,0143074657418668
-0,0120275055493554
-0,00994376399311883
-0,00807779056699201
-0,00644392834833711
-0,00505168822999215
-0,00390835674231349
-0,00302146305209029
-0,00240075181073442
-0,0020593684298374
-0,0020140559481305
-0,0022842782643829
-0,00289031133186384
-0,00385046869981696
-0,00517773757456772
-0,00687618465172946
-0,00893753830457831
-0,0113383596741174
-0,0140381782675029
-0,016978890610371
-0,0200856100359397
-0,0232690221227292
-0,0264291561895622
-0,0294603426607642
-0,0322570027477794
-0,0347198232871526
-0,0367618153811979
-0,0383137468887746
-0,0393284775995319
-0,039783809472409
-0,0396835855823697
-0,0390569197672557
-0,0379556009335323
-0,0364498767058011
-0,0346229655681044
-0,0325647612165338
-0,0303652665168149
-0,0281083198875021
-0,0258661513150561
-0,023695230320959
-0,0216337506229779
-0,0197009463607689
-0,0178982663115907
-0,0162122607965727
-0,014618876930319
-0,0130887261710594
-0,0115927961788764
-0,0101080354623235
-0,00862224853331545
-0,007137800749716
-0,00567374037027979
-0,00426609093350038
-0,00296623677785311
-0,0018375030090038
-0,000950202241793308
-0,000375568451065266
-0,000179109650859924
-0,000413975663141192
-0,00111494877404644
-0,00229362232439001
-0,00393523868176606
-0,00599752168876861
-0,00841167134274302
-0,0110855048003313
-0,0139085437395242
-0,0167586797871728
-0,0195099116993909
-0,0220405523177527
-0,0242412582645621
-0,0260222447899081
-0,0273191113369882
-0,0280968148045569
-0,0283514776739831
-0,0281098943092335
-0,0274267859493395
-0,0263800374014795
-0,0250643109600458
-0,023583562113688
-0,0220430666015316
-0,0205416025080313
-0,0191644118606894
-0,0179774955473235
-0,0170236795829055
-0,0163207396896901
-0,0158616976629273
-0,01561722155078
-0,0155398873873949
-0,0155699074219723
-0,0156418109804981
-0,0156914888353757
-0,0156629861682087
-0,0155144547177258
-0,015222749065901
-0,0147862688234826
-0,0142257978780128
-0,013583261389183
-0,0129184967835108
-0,0123043021830412
-0,0118201707431354
-0,0115452304542797
-0,0115509770849731
-0,0118944076422317
-0,0126121315194166
-0,0137159590377363
-0,0151903488038177
-0,0169919459965494
-0,0190512756351526
-0,0212764818469959
-0,0235588402312507
-0,0257796289282184
-0,02781783637125
-0,0295581184535522
-0,0308984000878829
-0,0317565469717274
-0,0320756099534247
-0,0318272600828946
-0,0310131775146497
-0,0296643197398693
-0,0278381607602987
-0,0256141491896814
-0,0230877671924781
-0,0203636730043218
-0,0175484697801149
-0,0147436583916894
-0,0120393011322103
-0,00950885048693133
-0,00720548908532835
-0,00516019338969329
-0,00338158641622756
-0,00185749649125295
-0,000558002326514583
0,000560369076519071
0,00154970685214868
0,00246550152711678
0,00336161183227616
0,00428583576325518
0,00527643470941111
0,00635985714393135
0,00754978746349432
0,00884751734398287
0,0102435131852579
0,0117199449770364
0,0132538587817588
0,0148206241050583
0,016397272799398
0,0179653685532538
0,019513102777383
0,0210363980426575
0,022538905793876
0,0240309007563625
0,0255271892586908
0,0270442518013671
0,0285969219194989
0,0301949559939663
0,0318398671914993
0,0335223792971632
0,0352208042956588
0,0369005657695523
0,0385149859296758
0,0400073367767606
0,0413140362682924
0,0423687593933011
0,043107141985951
0,0434716906000779
0,0434164810511506
0,0429112344864872
0,041944403102316
0,0405249744758284
0,0386828075379401
0,0364674356489734
0,0339454024348401
0,0311963226032979
0,028307971726255
0,0253707959139851
0,0224722864571074
0,0196916807479583
0,0170954271641711
0,0147337896496228
0,0126388723738151
0,0108242239238046
0,0092860441412645
0,00800587661693776
0,0069545380748331
0,00609692395267349
0,00539724744103838
0,00482422460298254
0,00435571543406999
0,00398237080109737
0,00370991538898269
0,00355981093915661
0,00356818304930225
0,00378304718793899
0,00426002265791846
0,00505686400497648
0,00622725559112324
0,00781439639770525
0,00984494093555882
0,0123238541713785
0,0152306832142695
0,0185176495922055
0,0221098304163374
0,0259075348685402
0,0297908068740794
0,033625809515453
0,0372726859129111
0,0405943582653727
0,0434656327590611
0,0457819314945062
0,0474669781077892
0,0484788219784486
0,0488136932258303
0,0485073295888425
0,047633595811704
0,0463004129098424
0,044643213651836
0,0428163265430113
0,0409828491041109
0,0393036899749343
0,0379265289797889
0,0369754592196726
0,0365420340877514
0,0366783478393578
0,0373926379457436
0,0386477214964094
0,0403623795548993
0,0424155974933505
0,0446533711730143
0,0468976130251852
0,048956551292071
0,0506359198678905
0,0517501917018148
0,0521331180802266
0,0516468976326197
0,0501894072009509
0,0476990729362283
0,0441571327515922
0,0395872275026099
0,0340524442872402
0,0276501077172141
0,0205047620311873
0,0127598987109132
0,00456905396139863
-0,00391307566238976
-0,0125388733559663
-0,0211748370873487
-0,0297069513309991
-0,0380440690339143
-0,0461191282163521
-0,0538881868524556
-0,0613274162054919
-0,0684283361811689
-0,0751916972314096
-0,0816205044675037
-0,0877127355405958
-0,0934543216709469
-0,0988129404622839
-0,103733111860024
-0,108132998964148
-0,111903199563157
-0,11490767979077
-0,116986856960824
-0,117962693586058
-0,117645528113622
-0,115842248711313
-0,112365322289937
-0,10704212806266
-0,0997240178026199
-0,0902945357715059
-0,0786762800191284
-0,0648359708325504
-0,0487874067089762
-0,0305921262495573
-0,0103577470457019
0,0117658902419142
0,0355924935833783
0,0609065943610671
0,0874718059866388
0,115039476232744
0,143357114192919
0,17217598927313
0,201257361824802
0,230376909934343
0,259327058042777
0,287917081122246
0,315971041200862
0,343323797620702
0,369815504307985
0,395285152712732
0,419563825536396
0,442468384034172
0,463796314032595
0,483322400344772
0,500797787903122
0,515951826975405
0,528496899699735
0,538136199705439
0,544574202116823
0,547529335323863
0,546748166108282
0,542020252099409
0,533192713458176
0,520183538613211
0,502992671588469
0,481710030497619
0,456519772458683
0,427700338807341
0,395620071217114
0,360728466164093
0,323543412402832
0,28463501373476
0,244606818741855
0,204075444418219
0,163649679951272
0,12391018337072
0,0853908360488567
0,048562702247638
0,013821362507579
-0,0185218355357126
-0,0482443202129854
-0,0752126096690896
-0,0993786303442211
-0,120772504101113
-0,139492455833378
-0,155692627104615
-0,16956965382276
-0,181348874995865
-0,19127098812
-0,199579862185362
-0,206512072893948
-0,212288550376124
-0,217108542839891
-0,221145915555385
-0,224547637553353
-0,227434170194635
-0,229901370951137
-0,232023467132347
-0,233856638812195
-0,235442774976115
-0,236813025836113
-0,237990858743944
-0,2389944250977
-0,239838150439701
-0,240533559490692
-0,241089433425404
-0,241511461634239
-0,241801590407234
-0,24195728507114
-0,241970911291175
-0,241829409054426
-0,241514384537021
-0,24100268695894
-0,240267476375662
-0,239279730561241
-0,238010090181094
-0,236430905457791
-0,234518326979884
-0,232254278903615
-0,229628163663234
-0,22663817113081
-0,223292098671404
-0,219607627828603
-0,215612044479635
-0,211341428504637
-0,206839373249864
-0,202155322097598
-0,197342628032681
-0,192456451851193
-0,187551616103791
-0,182680526105136
-0,177891257851258
-0,173225897141078
-0,168719196148448
-0,16439759448694
-0,160278632481391
-0,156370765590035
-0,152673571086908
-0,149178321456338
-0,145868883563727
-0,142722888783107
-0,139713107212359
-0,136808949452792
-0,133978012916278
-0,131187587123094
-0,128406034794291
-0,12560397341519
-0,122755195634714
-0,119837286159294
-0,116831916857628
-0,113724829069454
-0,110505540492966
-0,107166840871386
-0,103704163180861
-0,100114932337657
-0,0963979992348888
-0,0925532625181014
-0,0885815633387817
-0,084484909953182
-0,0802670513980449
-0,0759343756934603
-0,0714970622387042
-0,066970375084008
-0,0623759485445713
-0,0577428938180064
-0,05310854858983
-0,0485187034490114
-0,0440271698598077
-0,0396946031059822
-0,0355865566428806
-0,0317708165522059
-0,0283141397142471
-0,0252785895990404
-0,0227177217888965
-0,0206729107518797
-0,0191701246629168
-0,0182174429739089
-0,0178035712312014
-0,017897541326112
-0,0184496976814279
-0,0193939678425499
-0,0206513084342949
-0,0221341142102144
-0,0237512888308965
-0,0254136098766194
-0,0270389844761501
-0,0285571901492158
-0,0299137292589165
-0,0310724926733579
-0,0320170234680252
-0,0327502865416518
-0,0332929746088109
-0,0336805038529442
-0,0339589622038557
-0,0341803595748522
-0,0343975843690506
-0,0346594890885453
-0,0350065083091511
-0,0354671567449362
-0,036055669120341
-0,036770935617836
-0,0375967673045063
-0,0385034067708909
-0,0394500916530662
-0,0403883928829794
-0,0412659932512841
-0,0420305498556553
-0,0426332974455246
