0,0198257741249151
0,0227501658152778
0,0252806995040684
0,0273249151142282
0,0288179555076272
0,0297256417193341
0,0300453997570477
0,0298050281242559
0,0290594580554296
0,0278858049631599
0,0263771283698294
0,0246353997331834
0,0227642176635553
0,0208618063245387
0,0190147873357311
0,0172931337995669
0,0157466054322681
0,0144028366014945
0,0132671155966899
0,0123237650066575
0,0115389198063643
0,0108644099698945
0,010242393853794
0,00961036006765083
0,00890611894259102
0,00807243709574528
0,00706102480380078
0,00583565905663352
0,00437430762147499
0,00267020333716255
0,000731896089401303
-0,00141762333692373
-0,00374258226892051
-0,00619668946138277
-0,00872580892170294
-0,011270851710978
-0,0137707080264454
-0,0161650665302298
-0,0183969981373823
-0,0204152133818186
-0,0221759326324471
-0,0236443343878268
-0,0247955673544112
-0,025615326815106
-0,0261000057057901
-0,0262564374257053
-0,0261012525241672
-0,0256598769941658
-0,0249652074120848
-0,0240560084144044
-0,0229750910655771
-0,0217673455065246
-0,0204777163428429
-0,0191492221551346
-0,0178211288420473
-0,0165273878955184
-0,0152954432727533
-0,0141454933385175
-0,0130902674870849
-0,0121353418810295
-0,01127997774696
-0,0105184223301562
-0,00984157103732299
-0,00923885386009361
-0,00870018384150149
-0,00821779350885099
-0,00778778888433831
-0,00741127050574724
-0,00709490586503303
-0,00685088501343062
-0,00669624682214095
-0,00665162222731775
-0,00673949716390086
-0,00698214602318163
-0,00739942140232892
-0,00800660373889709
-0,0088125129607295
-0,0098180632000583
-0,0110154025858261
-0,0123877267360648
-0,0139097918368724
-0,0155490873594012
-0,0172675659826203
-0,0190237756269016
-0,020775200938342
-0,0224806031836479
-0,0241021502354509
-0,0256071521106123
-0,0269692600117416
-0,028169043797814
-0,0291939284521734
-0,0300375376198126
-0,0306985546911123
-0,0311792624775389
-0,0314839559552632
-0,0316174349809784
-0,0315837738024702
-0,0313855322537767
-0,0310235228208691
-0,0304971832407054
-0,0298055325683906
-0,0289486170921238
-0,0279292886569788
-0,0267551088254636
-0,0254401433568329
-0,0240064064718533
-0,0224847344628383
-0,0209149123474658
-0,0193449417153281
-0,0178294170501688
-0,0164270642389803
-0,0151975805798237
-0,0141979920286743
-0,013478803079147
-0,0130802513860007
-0,0130289888657707
-0,0133354918761913
-0,0139924561003598
-0,014974360557388
-0,0162382954615624
-0,0177260480752947
-0,0193673378566808
-0,0210839960633952
-0,0227948038779369
-0,0244206443085344
-0,0258895917217832
-0,0271415618177847
-0,0281321743253715
-0,0288355383647787
-0,0292457514415639
-0,0293770007064325
-0,0292622613357669
-0,0289506929156006
-0,0285039319569543
-0,0279915593920977
-0,0274860798576712
-0,0270577804821011
-0,0267698389294866
-0,026674023987789
-0,0268072799692221
-0,0271894133021051
-0,027822012455614
-0,0286886379631288
-0,0297562255511597
-0,0309775595085529
-0,0322946019028059
-0,0336424110136706
-0,0349533526469517
-0,0361613020733147
-0,0372055514528297
-0,038034175242596
-0,0386066601402262
-0,0388956714307718
-0,0388878983502968
-0,0385839913800338
-0,0379976686625947
-0,0371541223918349
-0,0360878954097937
-0,0348404214244285
-0,0334574283692079
-0,0319863945282108
-0,0304742230377777
-0,0289652655431798
-0,0274997838244504
-0,0261128933238216
-0,0248339887234604
-0,0236866126503464
-0,0226886972311227
-0,0218530864735367
-0,0211882364174406
-0,0206989894870191
-0,0203873285794317
-0,0202530331996188
-0,0202941821509774
-0,020507472127193
-0,0208883464265081
-0,0214309504194703
-0,0221279484499829
-0,0229702491063917
-0,0239466917439947
-0,0250437467624671
-0,0262452763090774
-0,027532391963278
-0,0288834332666328
-0,0302740774269678
-0,0316775778000177
-0,0330651183492204
-0,0344062640696597
-0,0356694839908499
-0,0368227235946954
-0,0378340069040363
-0,0386720539695684
-0,039306905825047
-0,0397105547964589
-0,0398575820736756
-0,0397258056805365
-0,0392969398362847
-0,0385572611189979
-0,0374982683058831
-0,036117312253344
-0,0344181611266005
-0,0324114563415315
-0,0301150074698729
-0,0275538716815552
-0,0247601662401094
-0,0217725718753588
-0,0186355004636361
-0,0153979217520068
-0,0121118693394821
-0,00883067387945346
-0,00560699887762954
-0,0024907789922445
0,000472820392197212
0,00324529254922177
0,0057963967297701
0,00810536176066939
0,0101615843532366
0,0119647504248889
0,0135243454570393
0,0148585628216562
0,0159926637233291
0,0169568853111421
0,017784030906201
0,0185069048269973
0,0191557712586821
0,0197560201675934
0,0203262126685216
0,0208766539726978
0,021408605622673
0,0219142029059509
0,0223770914962745
0,0227737437077247
0,023075363350449
0,0232502432857889
0,0232664049184641
0,0230943268681986
0,0227095626499016
0,0220950549723749
0,0212429765216529
0,020155962037131
0,0188476412390011
0,0173424332062743
0,0156746160310851
0,0138867369351499
0,0120274735950431
0,0101490938786857
0,00830468603722838
0,00654534310685492
0,00491748342996018
0,00346047445875875
0,00220470103957463
0,00117018458791562
0,000365819035911781
-0,000210753551696051
-0,000572646907258346
-0,000742671462724311
-0,000751801419305209
-0,000637280654227894
-0,000440494322810352
-0,000204737619839091
2,69911759778706E-05
0,000214058361177607
0,000320026292074722
0,000314173979540821
0,000172656138963011
-0,000120725974114247
-0,000574146366822707
-0,0011877540177546
-0,00195402041207658
-0,00285839359907954
-0,00388021022509211
-0,00499381314279119
-0,00616982102129102
-0,00737649695677508
-0,0085811646480598
-0,009751622519192
-0,0108575079358538
-0,0118715652142635
-0,0127707726963555
-0,0135372862419774
-0,0141591596573798
-0,0146308075344789
-0,0149531832576122
-0,0151336549551207
-0,0151855748806654
-0,015127552843805
-0,0149824610437676
-0,0147762149016851
-0,0145363908181083
-0,0142907556484214
-0,0140657925770173
-0,0138853125959501
