-0,00075763884555977
0,00203610007988816
0,00488719097588083
0,00770003880120133
0,0103840320104052
0,0128572612598071
0,0150494169733257
0,0169037674502852
0,018378208200318
0,0194454543727283
0,0200925136751806
0,0203196211856623
0,0201388367723588
0,0195725000201138
0,018651709074748
0,0174149435387085
0,0159068942213553
0,0141775020285699
0,0122811525085005
0,010275928851602
0,00822280015177629
0,00618461699912362
0,00422480390526733
0,00240567590092811
0,000786360638168692
-0,000579628853931665
-0,00164705959343981
-0,00238171104428633
-0,00276295694170296
-0,0027859528706104
-0,00246318446692028
-0,00182515623893113
-0,000920051865181794
0,000187730305508532
0,00142017406817723
0,00268928542652622
0,00390159159497023
0,00496323004488522
0,00578529344141523
0,00628905733474541
0,00641070942041519
0,00610522389660899
0,0053490806067686
0,00414161204142146
0,00250486499286475
0,000481978822284906
-0,00186580108906672
-0,00446324839715996
-0,00722610368534762
-0,0100664664419326
-0,0128982211776712
-0,0156420910339139
-0,0182299496570505
-0,0206080901296074
-0,0227392421651324
-0,0246032372778261
-0,0261963365045236
-0,027529346406139
-0,028624746799606
-0,0295131296858444
-0,0302292968844425
-0,0308083803045765
-0,0312823328184174
-0,0316770914819931
-0,0320106431195098
-0,032292132008104
-0,0325220489790064
-0,0326934398131098
-0,0327939774075507
-0,0328086648767981
-0,032722882083536
-0,0325254603625854
-0,0322114713603524
-0,0317844452442622
-0,0312577879493582
-0,0306552413924403
-0,0300103178929267
-0,0293647326011255
-0,0287659474852085
-0,0282640197497172
-0,0279080098085159
-0,0277422441651857
-0,0278027436230911
-0,028114116324017
-0,0286871793748767
-0,0295175155901166
-0,0305850980664428
-0,0318550311076473
-0,033279368333312
-0,0347998846577106
-0,0363516048585557
-0,0378668333083734
-0,0392793915203285
-0,0405287550765393
-0,0415637902023466
-0,0423458216870909
-0,0428508153973942
-0,0430705260514576
-0,0430125389546853
-0,0426992169931046
-0,0421656450784096
-0,0414567373918946
-0,0406237327741254
-0,0397203461717749
-0,0387988661198072
-0,0379064884764874
-0,0370821551449234
-0,0363541252129912
-0,0357384480046829
-0,0352384374854328
