3,175
3,175
3,175
3,175
3,175
3,175
3,175
3,175
3,175
3,175
3,225
3,1
3,075
2,975
2,9
2,85
2,9
2,975
2,95
2,925
2,9
2,875
2,95
2,95
2,925
2,85
2,725
2,8
2,875
2,95
3
3
2,875
2,925
2,975
3,1
3,125
3,1
3
3
2,975
3,05
3,05
3,075
3,05
2,975
3,1
3,275
3,3
3,25
3,025
2,825
2,725
2,75
2,825
2,9
2,9
2,9
2,9
2,925
2,925
2,9
2,85
2,775
2,8
2,95
2,95
2,875
2,85
2,775
2,75
2,725
2,825
2,825
2,725
2,625
2,625
2,8
2,8
2,75
2,65
2,625
2,7
2,725
2,675
2,6
2,6
2,575
2,675
2,85
2,85
2,875
2,95
3,05
3,125
3,15
3,025
2,8
2,45
2
1,725
1,55
1,125
0,5
-0,425
-1,3
-1,85
-1,975
-1,825
-1,825
-1,875
-1,7
-1,425
-1,1
-0,9
-0,65
-0,475
-0,3
-0,05
0,225
0,35
0,475
0,5
0,65
0,85
1
1,15
1,275
1,325
1,425
1,55
1,625
1,725
1,775
1,8
1,9
2,05
2,225
2,25
2,35
2,325
2,35
2,425
2,575
2,55
2,65
2,575
2,55
2,6
2,625
2,675
2,6
2,6
2,55
2,675
2,675
2,675
2,675
2,625
2,6
2,675
2,725
2,675
2,65
2,625
2,65
2,675
2,8
2,8
2,775
2,625
2,65
2,625
2,675
2,65
2,625
2,6
2,55
2,65
2,675
2,675
2,65
2,575
2,55
2,475
2,525
2,55
2,525
2,45
2,4
2,425
2,45
2,425
2,375
2,325
2,3
2,325
2,4
2,375
2,35
2,2
2,15
2,1
2,25
2,15
2,1
2,1
1,95
1,9
1,95
1,9
1,85
1,8
1,7
1,775
1,75
1,725
1,6
1,5
1,525
1,475
1,55
1,475
1,425
1,35
1,3
1,25
1,325
1,25
1,25
1,2
1,2
1,2
1,275
1,275
1,15
1,15
1,05
1,125
1,05
1,125
1,075
0,9
0,85
0,875
0,95
0,925
0,9
0,8
0,75
0,775
0,8
0,85
0,825
0,775
0,8
0,8
0,875
0,9
0,85
0,75
0,75
0,8
0,875
0,85
0,825
0,85
0,8
0,925
0,875
0,875
0,925
0,875
0,8
0,825
0,925
0,875
0,9
0,8
0,75
0,775
0,85
0,85
0,8
0,75
0,7
0,775
0,775
0,775
0,675
0,6
0,6
0,6
0,625
0,625
0,65
0,55
0,525
0,6
0,625
0,625
0,6
0,5
0,525
0,55
0,55
0,55
0,5
0,4
0,375
0,525
0,525
0,475
0,4
0,375
0,3
0,35
0,425
0,425
0,375
0,425
0,425
0,5
0,775
0,8
0,85
0,775
0,625
0,45
0,35
-0,05
-0,45
-0,825
-1,175
-1,625
-2,325
-3,05
-3,725
-4,2
-4,375
-4,425
-4,425
-4,35
-4,225
-4,05
-3,775
-3,475
-3,15
-2,875
-2,625
-2,4
-2,2
-1,9
-1,725
-1,55
-1,425
-1,4
-1,225
-1,05
-0,925
-0,8
-0,75
-0,75
-0,6
-0,425
-0,225
-0,125
-0,05
-0,025
0
0,175
0,275
0,3
0,3
0,35
0,35
0,425
0,45
0,5
0,55
0,45
0,45
0,475
0,5
0,5
0,5
0,475
0,45
0,475
0,6
0,55
0,575
0,5
0,55
0,55
0,6
0,675
0,725
0,6
0,65
0,625
0,65
0,7
0,75
0,6
0,65
0,65
0,725
0,675
0,7
0,65
0,625
0,675
0,775
0,775
0,775
0,675
0,575
0,55
0,575
0,65
0,625
0,625
0,6
0,55
0,575
0,6
0,525
0,475
0,425
0,35
0,475
0,375
0,375
0,225
0,175
0,2
0,175
0,175
0,175
0,075
-0,025
0
-0,025
-0,025
-0,1
-0,3
-0,275
-0,3
-0,275
-0,35
-0,4
-0,5
-0,525
-0,55
-0,525
-0,575
-0,575
-0,575
-0,65
-0,675
-0,675
-0,7
-0,675
-0,7
-0,675
-0,7
-0,7
-0,675
-0,675
-0,75
-0,725
-0,725
-0,65
-0,625
-0,7
-0,825
-0,825
-0,95
-0,875
-0,925
-0,9
-0,9
-0,8
-0,75
-0,625
-0,575
-0,55
-0,65
-0,7
-0,7
-0,675
-0,625
-0,675
-0,675
-0,55
-0,4
-0,25
-0,3
-0,3
